step,type,amount,balanceSender,balanceReceiver,isFraud,errorBalanceSender,errorBalanceReceiver
20,0,166832.03,0.0,908563.18,0,-125156.03,0.0
43,0,139384.29,0.0,3566085.18,0,-97708.29000000001,257970.06000000006
34,0,413279.6,252740.55,425029.38,0,5.820766091346741e-11,0.0
19,0,88851.95,0.0,3248801.83,0,-47175.95,-59637.20999999996
38,0,26495.1,0.0,2602477.96,0,15180.900000000001,0.0
36,0,100643.98,0.0,443641.34,0,-58967.979999999996,-148600.36000000004
40,0,590846.47,0.0,1286403.95,0,-549170.47,-703.9899999999907
83,1,594577.22,0.0,-1.0,1,0.0,594577.22
40,0,164591.74,747758.26,381158.33,0,0.0,-5.820766091346741e-11
43,1,80643.35,0.0,1425541.37,0,-38967.350000000006,-62475.10000000009
59,1,2050727.81,0.0,-1.0,1,0.0,2050727.81
18,0,74590.88,736426.0,436542.79,0,0.0,-126797.18
41,0,20294.06,0.0,995950.87,0,-19565.06,1.1641532182693481e-10
93,0,79735.44,0.0,772853.62,0,-58436.44,1.1641532182693481e-10
9,0,105922.53,0.0,234067.37,0,-64246.53,117546.77000000002
1,0,20128.0,0.0,12145.85,1,0.0,14250.15
12,0,50487.05,548631.95,68817.44,0,0.0,-0.00999999999476131
38,0,360491.62,0.0,2998819.59,0,-318815.62,4.656612873077393e-10
71,0,345526.4,0.0,555818.38,1,0.0,0.010000000009313226
11,0,7022.11,494686.89,7022.11,0,0.0,0.0
33,0,249066.83,0.0,1220038.83,0,-207390.83,-0.010000000009313226
44,0,291074.35,0.0,1324337.96,0,-249398.34999999998,0.010000000009313226
40,0,142098.73,0.0,165197.9,0,-141870.73,2.9103830456733704e-11
10,0,359037.83,61289.88,3231713.65,0,7.275957614183426e-12,-912831.9899999998
40,0,64644.87,0.0,358293.26,0,-22968.870000000003,-0.010000000009313226
8,1,2045705.04,0.0,3803124.27,0,-2004029.04,290770.6499999999
74,1,2451423.58,0.0,-1.0,1,0.0,2451423.58
26,1,1646181.09,0.0,-1.0,1,0.0,1646181.09
9,0,102627.74,0.0,120994.81,0,-60951.740000000005,111087.67000000001
8,1,706118.09,0.0,3816549.15,0,-664442.09,-271538.23
13,1,23812.93,2936.07,23812.93,0,-4.547473508864641e-13,0.0
20,0,232553.28,0.0,576257.57,0,-190877.28,143611.59000000008
37,0,402273.11,0.0,2756975.83,0,-360597.11,0.0
39,0,129655.97,0.0,1629321.18,0,-87979.97,0.0
37,0,169924.41,0.0,2162585.29,0,-128248.41,0.0
12,0,402521.94,0.0,1632455.01,0,-360845.94,176170.41999999993
41,1,438005.43,0.0,895117.38,0,-396329.43,0.0
35,1,161554.81,0.0,1665378.19,0,-119878.81,0.0
34,0,405959.41,0.0,583943.84,0,-364283.41,242336.22999999998
44,0,115112.64,0.0,285495.63,0,-2453.8600000000006,-14604.299999999988
35,0,271580.21,0.0,1431252.54,0,-229904.21000000002,-0.010000000009313226
9,0,256587.63,0.0,2700248.61,0,-214911.63,73626.6499999999
36,0,192480.16,1134.84,192480.16,0,-3.410605131648481e-12,0.0
9,0,184090.4,0.0,1990850.34,0,-142414.4,598448.9399999997
40,0,233011.94,0.0,1891305.19,0,-191335.94,0.0
16,0,129356.21,0.0,573953.13,0,-15231.210000000006,0.0
11,0,211167.66,0.0,351290.88,0,-169491.66,412376.76
27,0,1218165.88,0.0,1960730.15,1,0.0,0.0
48,0,193891.66,0.0,2828334.06,0,-152215.66,0.0
35,1,179842.51,0.0,545162.88,0,-138166.51,-0.010000000009313226
34,0,37204.36,0.0,2806.31,0,4471.639999999999,84161.05
13,0,281407.11,0.0,751245.78,0,-239731.11,0.0
93,0,30352.66,0.0,378586.08,0,-24714.66,-5.820766091346741e-11
16,0,81331.56,0.0,353192.68,0,-57195.56,-271861.12
44,0,410648.26,0.0,410648.26,0,-374282.26,0.0
33,0,210013.69,0.0,566368.52,0,-168337.69,0.0
12,1,556855.55,0.0,556855.55,0,-533483.55,0.0
45,0,282938.35,0.0,642890.56,0,-241262.34999999998,0.0
15,0,34070.29,0.0,204757.65,0,7605.709999999999,0.0
46,0,282303.28,0.0,401880.44,0,-261971.28000000003,15438.840000000026
33,1,1248041.07,0.0,1263084.04,0,-1196666.07,0.0
8,0,29707.86,0.0,0.0,1,0.0,40642.86
22,0,248791.15,0.0,3252734.11,0,-207115.15,0.0
52,0,128426.58,0.0,128426.58,1,0.0,0.0
12,0,404520.15,0.0,1837632.63,0,-403957.15,-4122.139999999665
42,1,407603.82,0.0,1165824.97,0,-365927.82,0.0
44,0,130105.88,0.0,1345138.81,0,-52244.880000000005,0.0
35,0,1067.89,63192.11,11719623.49,0,0.0,-0.009999999776482582
9,0,642191.09,0.0,1410200.3,0,-637677.09,-319400.82000000007
10,1,553547.77,206122.19,606907.5,0,-5.820766091346741e-11,-53359.72999999998
6,0,85354.69,0.0,10612.55,1,0.0,85912.14
45,0,141861.15,0.0,141861.15,0,-120878.15,0.0
18,0,326722.4,0.0,3329392.79,0,-285046.4,-2504601.26
38,0,180700.9,0.0,1197923.98,0,-139024.9,0.0
69,0,582571.87,0.0,582571.87,1,0.0,0.0
36,0,222019.2,0.0,2624148.38,0,-172416.2,4.656612873077393e-10
42,0,96019.76,0.0,862907.23,0,-93063.76,-93032.16999999993
43,0,201171.85,0.0,544969.74,0,-186970.27000000002,-97304.68
9,0,1526.07,1646.93,4484838.65,0,0.0,-3963032.5800000005
8,0,284379.59,0.0,1503528.24,0,-242703.59000000003,-342287.01
23,1,579714.48,0.0,616511.69,0,-568758.48,14159.790000000037
26,1,331829.94,0.0,-1.0,1,0.0,331829.94
12,0,258647.69,0.0,1932621.62,0,-216971.69,56890.22999999975
37,0,43178.69,0.0,1414461.78,0,-1502.6900000000023,0.0
12,0,260088.93,0.0,4296434.89,0,-256390.41999999998,0.0
35,0,32114.93,0.0,1396815.06,0,9561.07,-0.010000000009313226
37,0,159862.68,0.0,276941.55,0,-146707.68,0.0
41,0,96674.97,0.0,96674.97,0,-96565.97,0.0
44,0,112119.85,0.0,4457211.45,0,-70443.85,-9.313225746154785e-10
34,0,28122.87,0.0,28122.87,0,-16716.87,0.0
12,0,444383.93,0.0,1869770.67,0,-378813.93,-771860.69
5,0,60726.57,0.0,13071229.35,1,0.0,0.0
35,0,41591.66,0.0,132750.65,0,84.33999999999651,0.010000000009313226
36,0,77898.05,0.0,2489132.82,0,-36222.05,0.0
40,1,1628807.21,0.0,5423372.77,0,-1587131.21,0.0
22,0,77773.14,0.0,1931176.75,1,0.0,0.0
35,0,472692.51,0.0,665758.34,1,0.0,0.0
12,0,152765.19,0.0,1404387.06,0,-111089.19,0.0
42,0,139926.93,0.0,139926.93,0,-65909.93,0.0
40,1,583289.3,0.0,3429868.73,0,-546835.3,0.01000000024214387
6,0,33332.86,0.0,0.0,1,0.0,64334.86
45,0,274091.89,0.0,4615268.09,0,-232415.89,-0.009999999776482582
37,1,136784.84,301216.75,389811.56,0,0.0,0.0
58,0,246938.77,0.0,246938.77,1,0.0,0.0
34,0,183871.69,0.0,411306.04,0,-142195.69,5.820766091346741e-11
22,1,392512.47,0.0,1787320.27,0,-350836.47,0.0
19,0,71017.78,38554.76,653896.25,0,-0.010000000002037268,0.010000000009313226
35,1,427602.92,0.0,1488356.11,0,-385926.92,-2.3283064365386963e-10
14,0,72175.96,0.0,156090.64,0,-57504.96000000001,-11619.679999999993
45,0,167877.54,18178.64,3591744.62,0,-1.4551915228366852e-11,0.009999999776482582
18,0,129732.8,0.0,129732.8,0,-127693.8,0.0
44,0,142606.31,10984.69,479233.2,0,1.8189894035458565e-12,0.0
41,0,163156.89,0.0,411145.71,0,-72351.89000000001,-0.010000000009313226
43,0,383847.62,0.0,1669170.53,0,-342171.62,-2.3283064365386963e-10
13,1,48375.02,0.0,-1.0,1,0.0,48375.02
13,0,176805.03,0.0,1505830.44,0,-135129.03,-0.010000000009313226
93,0,175313.96,0.0,3086543.86,1,0.0,0.0
17,0,38201.93,0.0,540418.72,0,3474.0699999999997,0.0
18,0,120819.24,274841.76,4701592.99,0,0.0,-665568.3399999999
42,0,144724.18,0.0,3355856.08,0,-103048.18,0.0
94,0,114775.01,0.0,422158.1,0,-112747.01,0.010000000009313226
44,0,125739.53,0.0,244974.31,0,-120456.53,0.0
48,1,217770.59,0.0,623084.11,0,-176094.59,0.010000000009313226
34,0,29769.92,0.0,3283117.51,0,11906.080000000002,0.01000000024214387
9,0,318050.61,0.0,1098236.3,0,-266443.61,-366209.8300000001
37,0,27136.11,0.0,1052880.57,0,14539.89,163646.06000000006
35,0,551460.42,0.0,1001494.76,0,-499884.42000000004,0.0
10,0,97341.42,0.0,2684179.29,0,-55665.42,-734486.55
16,0,133346.69,0.0,4994903.86,0,-127325.69,-3467.7000000001863
12,0,130354.13,0.0,3264900.65,0,-88678.13,0.0
35,0,128421.97,0.0,133077.72,0,-42089.97,-0.010000000009313226
9,1,164811.78,0.0,424431.56,0,-123135.78,0.0
42,0,10181.24,0.0,86719.04,0,31494.760000000002,1.4551915228366852e-11
44,0,17661.95,0.0,677615.53,0,24014.05,-1.1641532182693481e-10
35,0,79692.06,0.0,0.0,0,-37643.06,92077.06
16,1,181181.29,215014.98,1825097.34,0,0.0,0.0
14,0,145836.91,0.0,288600.27,0,-106068.91,0.0
40,1,182852.23,0.0,806120.18,0,-141176.23,-192792.01
8,0,214730.4,0.0,178829.57,0,-170099.4,35900.82999999999
19,1,1024984.04,0.0,1963294.02,0,-985431.04,-931957.15
35,0,300155.77,0.0,0.0,0,-202455.77000000002,314044.77
10,0,77085.32,0.0,741479.92,0,-35409.32000000001,-0.010000000125728548
45,0,227062.71,0.0,3782008.87,0,-185386.71,0.0
12,0,16301.78,0.0,97193.81,0,-10226.78,-80892.03
6,0,33332.86,0.0,0.0,1,0.0,64334.86
40,0,121931.51,0.0,751838.19,0,-80255.51,-0.009999999892897904
41,0,627324.45,0.0,1775009.96,0,-624127.45,0.010000000009313226
15,0,526060.61,0.0,526060.61,0,-515777.61,0.0
18,0,306461.92,0.0,857359.93,0,-264785.92,-178872.27000000014
15,0,60955.86,0.0,9710084.99,0,-19279.86,0.0
47,0,229401.83,0.0,18285760.39,0,-149525.99,-3.725290298461914e-09
33,0,86589.71,0.0,4536319.43,0,-44913.71000000001,0.0
12,1,2063684.12,0.0,5079308.75,0,-2022008.12,-279927.9299999997
18,0,148145.29,0.0,822283.63,0,-106469.29000000001,-127213.19999999995
30,1,109401.88,0.0,-1.0,1,0.0,109401.88
14,0,154133.07,0.0,0.0,0,-112457.07,382554.38
19,1,182479.71,0.0,1060245.16,0,-140803.71,-363821.69999999995
41,0,124285.7,0.0,292954.23,0,-73261.7,0.0
18,0,304138.43,0.0,2806443.89,0,-262462.43,0.01000000024214387
37,0,148326.16,0.0,372242.19,0,-106650.16,0.0
15,0,66913.21,124936.14,10477551.14,0,0.009999999980209395,-0.009999999776482582
37,0,272984.83,0.0,2027762.26,0,-251741.83000000002,0.0
37,0,375031.31,23840.69,375031.31,0,3.637978807091713e-12,0.0
38,0,209351.3,0.0,902471.79,0,-167675.3,0.0
45,1,254175.31,0.0,804510.84,0,-167452.97,-0.009999999892897904
41,1,871783.32,0.0,871783.32,0,-828811.32,0.0
44,0,18666.89,0.0,633795.97,0,-10359.74,0.0
21,0,204908.66,0.0,1101887.51,0,-163232.66,0.0
10,0,130289.54,0.0,331820.66,0,-88613.54,0.0
7,1,21571.0,0.0,-1.0,1,0.0,21571.0
1,0,235238.66,0.0,235238.66,1,0.0,0.0
71,1,91691.75,0.0,-1.0,1,0.0,91691.75
38,1,2021245.0,0.0,2021245.0,0,-2020152.0,0.0
14,0,442367.78,0.0,2322809.2,0,-402498.78,-1880441.4200000002
44,0,140476.65,0.0,8570194.94,0,-98800.65,0.0
17,0,370580.63,59155.37,370580.63,0,-7.275957614183426e-12,0.0
7,0,21729.0,0.0,0.0,1,0.0,49064.0
34,0,43958.4,216780.08,2947466.49,0,2.9103830456733704e-11,-154299.65000000037
43,0,283758.81,0.0,3615277.55,0,-242082.81,4.656612873077393e-10
37,0,441163.66,0.0,579228.74,0,-370902.66,0.0
20,0,213480.52,0.0,324541.57,0,-204311.52,0.0
19,0,448669.04,0.0,1998864.24,0,-406993.04,-0.010000000009313226
36,0,160000.07,0.0,6044421.38,0,-118324.07,0.010000000707805157
18,1,272657.03,0.0,1805499.29,0,-230981.03000000003,-451404.9199999999
18,0,229574.37,0.0,736871.0,0,-187898.37,0.0
6,0,17246.0,0.0,17246.0,1,0.0,0.0
20,0,766.15,0.0,1438055.91,0,40909.85,0.0
40,0,180062.62,0.0,1516564.31,0,-72819.62,0.0
18,0,101271.82,0.0,201222.12,0,-96234.82,0.0
12,0,108119.52,0.0,108119.52,0,-97550.52,0.0
9,0,2539898.07,0.0,1842864.22,1,0.0,698001.8499999999
16,0,35375.8,0.0,3263.36,0,-35046.8,40161.44
32,0,81867.07,0.0,216985.05,1,0.0,2.9103830456733704e-11
34,0,275056.88,0.0,7796777.63,0,-233380.88,-549045.4800000004
65,0,446032.95,0.0,652010.36,1,0.0,0.0
16,0,370010.98,0.0,1834099.57,0,-328334.98,-13894.090000000084
19,0,73768.73,0.0,0.0,0,-73586.73,175272.72999999998
43,0,299335.14,0.0,0.0,0,-270981.14,301927.14
66,1,150405.2,0.0,-1.0,1,0.0,150405.2
14,0,280964.89,0.0,518307.49,0,-274743.89,-237342.59999999998
16,1,326719.08,0.0,326719.08,0,-296196.08,0.0
9,0,165999.38,0.0,1715828.57,0,-101755.75,-1046996.8900000001
17,0,168593.85,0.0,130907.35,0,-49135.850000000006,37686.5
44,0,53965.31,0.0,53965.31,0,-53497.31,0.0
15,0,33032.46,0.0,419696.43,0,-21334.46,0.0
36,0,146845.67,0.0,2218813.38,0,-105169.67000000001,-490555.55000000005
37,0,84683.79,0.0,3893976.35,0,-43007.78999999999,97191.12999999989
11,0,163331.76,0.0,199132.78,0,-161762.76,0.0
10,0,33685.7,29917.48,801240.66,0,3.637978807091713e-12,-239282.69000000006
9,0,6072.4,0.0,1506286.94,0,-2043.3999999999996,-476158.6399999999
11,0,241977.52,207373.11,4036345.96,0,2.9103830456733704e-11,-24626.489999999758
66,1,4631432.03,0.0,-1.0,1,0.0,4631432.03
64,0,31574.65,0.0,230960.48,1,0.0,-2.9103830456733704e-11
18,0,77548.78,39492.22,175935.91,0,0.0,228684.00000000003
19,0,120944.26,0.0,548225.54,0,-79268.26,-43384.29000000004
21,0,408973.85,0.0,2258542.75,0,-367297.85,0.0
13,0,305839.02,0.0,305839.02,0,-269481.02,0.0
35,0,322859.71,0.0,1172537.32,0,-281183.71,0.010000000009313226
36,0,264404.27,0.0,264404.27,0,-248729.27000000002,0.0
40,0,407375.98,0.0,644769.94,0,-406002.98,-237393.95999999996
15,0,49078.79,0.0,2578459.7,0,-7402.790000000001,0.0
39,1,380329.94,0.0,519232.37,0,-380213.94,-138902.43
4,0,86070.17,0.0,86070.17,1,0.0,0.0
38,0,212728.1,0.0,519728.61,0,-205776.1,-47891.23999999999
42,0,245644.68,0.0,245644.68,0,-241366.68,0.0
17,0,190262.77,0.0,19686666.97,0,-123783.76999999999,0.0
35,1,171276.52,132322.91,6052919.88,0,0.0,-0.010000000707805157
41,0,133366.57,0.0,886812.86,0,-91690.57,1.1641532182693481e-10
45,0,21782.39,0.0,3135196.3,0,19893.61,0.01000000024214387
9,0,165048.06,0.0,488237.69,0,-123372.06,128552.27999999997
22,0,346704.55,0.0,860699.34,1,0.0,0.0
36,0,142790.46,0.0,952409.66,0,-129210.45999999999,-0.010000000125728548
41,0,7046.02,0.0,17376.26,0,34629.979999999996,3.637978807091713e-12
9,0,185285.46,0.0,683973.73,0,-183995.46,14895.729999999981
6,0,10565.0,0.0,24380.72,1,0.0,22459.28
10,0,214281.1,0.0,1666422.78,0,-23319.100000000006,-360811.92999999993
43,0,242199.24,0.0,558613.81,0,-74594.23999999999,0.010000000009313226
36,1,819503.92,0.0,-1.0,1,0.0,819503.92
15,0,115213.65,0.0,743693.31,0,-73537.65,0.0
15,1,961331.66,0.0,3091183.56,0,-919655.66,-730661.06
10,0,181803.11,768405.99,181803.11,0,0.0,0.0
43,0,332052.85,0.0,2013847.73,0,-290376.85,-147911.5
38,0,1336.43,0.0,3817389.24,0,-719.4300000000001,0.0
18,0,156577.56,0.0,10982925.34,0,-114901.56,-387709.3300000001
45,0,258609.89,0.0,4156742.26,0,-162685.94,4.656612873077393e-10
9,0,361559.69,0.0,189441.24,1,0.0,676785.76
13,0,149255.74,0.0,1921444.78,0,-107579.73999999999,0.0
16,0,107991.89,70472.49,444985.31,0,0.0,-0.010000000009313226
35,0,771856.52,0.0,1965382.45,0,-764831.52,-170205.3600000001
12,1,1259092.93,0.0,1845719.76,0,-1237901.93,-0.010000000009313226
9,0,50140.53,0.0,943461.65,0,-20043.53,9345.459999999963
15,1,480849.9,0.0,3810986.79,0,-470947.9,262128.02000000002
21,1,785323.0,0.0,-1.0,1,0.0,785323.0
16,0,52430.65,0.0,1283678.57,0,-37882.65,-163446.00000000023
41,0,170510.69,0.0,1844893.13,0,-128834.69,-138387.67999999993
20,0,223543.89,0.0,237204.9,0,-203602.89,2.9103830456733704e-11
14,1,1832319.42,0.0,-1.0,1,0.0,1832319.42
17,0,326043.04,0.0,595898.87,0,-285147.04,0.0
42,0,48354.69,0.0,189511.94,0,-6678.690000000002,0.0
15,0,77295.97,0.0,453184.06,0,-35619.97,28713.20000000001
9,0,227334.8,0.0,227334.8,0,-215352.8,0.0
18,0,66578.91,0.0,1861565.49,0,-24902.910000000003,0.0
42,0,196172.41,0.0,2349967.5,0,-184160.41,0.0
20,0,185248.3,0.0,550894.74,0,-143572.3,0.0
9,0,38022.36,4767249.34,366025.1,0,0.0,-264848.39999999997
38,1,311959.5,0.0,311959.5,0,-149498.5,0.0
5,1,120074.73,0.0,-1.0,1,0.0,120074.73
43,0,224670.89,0.0,1234838.48,0,-24913.890000000014,0.0
18,1,379824.43,0.0,850359.99,0,-184625.24,187559.6200000001
35,1,6872.3,38415.49,4467912.72,0,0.010000000002037268,0.0
44,0,163985.27,0.0,292301.65,0,-157447.27,0.0
17,0,195351.76,0.0,265841.0,1,0.0,85919.01000000001
11,0,169947.78,0.0,283194.34,0,-128271.78,295191.8599999999
44,0,37793.04,265756.89,202569.21,0,0.0,2.9103830456733704e-11
39,0,109490.34,0.0,1469785.62,0,-67814.34,0.0
43,1,1178943.18,0.0,1351950.12,0,-1170198.18,-2.3283064365386963e-10
14,0,62205.72,0.0,3895654.41,0,-20529.72,0.0
20,0,48762.54,0.0,549552.44,0,-7086.540000000001,1.1641532182693481e-10
41,0,43954.24,0.0,104483.47,0,-2278.239999999998,0.0
19,1,1500730.82,0.0,3531086.86,0,-1459054.82,-258995.6499999999
13,0,323682.65,0.0,548062.53,0,-312580.65,0.0
48,0,68627.72,0.0,643459.75,0,-26951.72,0.0
18,0,348512.65,0.0,821393.49,0,-306836.65,0.0
17,0,94803.42,236788.98,485001.32,0,2.9103830456733704e-11,0.0
39,0,133126.61,21057.39,133126.61,0,1.4551915228366852e-11,0.0
12,0,480153.78,0.0,2981036.63,0,-438477.78,-276196.53000000026
19,1,136734.55,0.0,308317.96,0,-78117.54999999999,-5.820766091346741e-11
36,0,33118.39,0.0,3415399.55,0,8557.61,0.01000000024214387
36,0,133433.51,511970.49,133433.51,0,0.0,0.0
16,0,191941.41,0.0,3579889.83,0,-150265.41,-96543.68999999994
16,0,4786.41,0.0,304881.75,0,-1937.4099999999999,0.0
17,1,630315.29,0.0,-1.0,0,-630293.29,630315.29
83,0,365099.76,0.0,397844.99,1,0.0,0.0
11,0,231743.23,0.0,328835.71,0,-190067.23,-76829.48000000001
33,1,414118.98,0.0,414118.98,0,-413892.98,0.0
44,0,109873.68,0.0,9396399.82,0,-19784.479999999996,1595.1199999991804
41,0,414575.4,0.0,1172056.25,0,-414272.4,0.0
10,0,200679.59,0.0,319687.55,0,-200368.59,328197.98000000004
17,1,89575.41,0.0,51236.16,0,-66440.41,109250.38999999998
7,1,21729.0,0.0,-1.0,1,0.0,21729.0
9,1,1264379.27,0.0,8522231.7,0,-1222703.27,-1164962.8899999987
17,0,45280.86,0.0,744554.05,0,-3604.8600000000006,-309081.8900000001
40,0,268324.62,0.0,3848668.67,0,-268190.62,0.0
12,0,65387.71,1452870.09,1416183.32,0,0.0,413519.84999999986
93,0,315654.19,0.0,315654.19,1,0.0,0.0
41,0,163001.33,0.0,455634.63,0,-117764.32999999999,0.010000000009313226
39,0,31722.8,0.0,1764309.27,0,9953.2,0.010000000009313226
94,0,129497.84,0.0,341595.11,0,-87821.84,-0.010000000009313226
72,1,730574.39,0.0,-1.0,1,0.0,730574.39
18,1,130148.74,0.0,28594.92,0,-77591.74,101553.82
37,0,264070.62,0.0,264070.62,0,-205707.62,0.0
19,0,127966.56,0.0,97263.49,0,-55576.56,168541.07
37,0,48513.41,0.0,5372307.3,0,-17075.410000000003,-0.009999999776482582
22,0,97010.77,0.0,102978.92,0,-95474.77,-0.00999999999476131
15,0,113674.53,197300.47,113674.53,0,0.0,0.0
21,0,54923.16,113796.71,11669623.76,0,-1.4551915228366852e-11,-0.009999999776482582
20,1,374466.71,0.0,985481.96,0,-332790.71,0.0
43,0,315104.54,0.0,319071.14,0,-299301.54,-5.820766091346741e-11
49,0,114017.19,0.0,2936890.07,1,0.0,0.0
33,1,1445333.69,0.0,1275656.68,0,-1372984.69,413805.6000000001
38,0,200393.45,0.0,389227.58,0,-180822.45,0.0
12,0,141681.83,0.0,4148939.97,0,-100005.82999999999,139648.97999999998
44,0,152677.9,0.0,3430996.45,0,-16676.899999999994,-4.656612873077393e-10
35,0,398047.89,0.0,1679379.75,0,-290971.89,0.0
39,0,165562.41,0.0,204261.01,0,-56713.41,0.0
17,0,172998.65,0.0,223161.94,0,-62361.649999999994,-50163.29000000001
15,0,44947.64,144099.69,65676.19,0,0.0,34207.45
43,0,112510.16,0.0,2885822.57,0,-70834.16,4.656612873077393e-10
44,0,5728.63,0.0,1005870.36,0,-3335.63,0.010000000009313226
42,1,651545.26,0.0,2381632.36,0,-609869.26,4.656612873077393e-10
43,0,93459.89,0.0,109285.59,1,0.0,0.0
20,1,330579.32,0.0,1272190.52,0,-288903.32,-0.010000000009313226
42,0,40521.37,0.0,553364.51,0,1154.6299999999974,0.0
38,0,99316.03,0.0,796524.43,0,-57640.03,0.0
45,0,64785.34,0.0,601095.05,0,-54377.34,-1.1641532182693481e-10
62,0,401529.35,0.0,405691.77,1,0.0,-5.820766091346741e-11
16,0,232766.51,0.0,600553.56,0,-221385.51,-83677.54000000004
8,0,39408.68,0.0,39408.68,0,-9096.68,0.0
36,1,357110.57,0.0,1043855.65,0,-315434.57,-1.1641532182693481e-10
34,1,316282.62,0.0,5947350.13,0,-274606.62,218526.6900000004
14,0,121109.26,0.0,1526805.49,0,-79433.26,0.0
44,0,153484.49,0.0,1234921.97,0,-111808.48999999999,0.0
15,0,22841.19,8921.81,22841.19,0,1.8189894035458565e-12,0.0
9,0,47634.92,0.0,2115895.89,0,-586.7599999999948,593474.3299999996
10,0,170455.58,0.0,2300975.41,0,-128779.57999999999,0.0
41,0,87634.65,0.0,87634.65,0,-58569.649999999994,0.0
11,0,313418.28,0.0,1029922.17,1,0.0,-28339.25
41,0,141378.23,0.0,13054881.89,0,-99702.23000000001,0.0
19,0,63034.37,0.0,470244.39,0,-21358.370000000003,-0.010000000009313226
39,1,1379924.54,0.0,3425463.41,0,-1338248.54,-0.009999999776482582
41,0,201902.84,0.0,2306645.54,0,-172217.84,0.009999999776482582
17,0,131691.78,0.0,472623.75,0,-90015.78,0.0
15,1,47926.95,0.0,317041.52,0,-6250.949999999997,0.0
33,1,526701.03,0.0,1852479.75,0,-485025.03,0.0
16,0,301374.27,0.0,1200249.18,0,-296820.27,2.3283064365386963e-10
9,0,18423.03,51243.97,422313.12,0,0.0,-41104.53000000003
87,0,115461.48,0.0,137080.75,1,0.0,0.010000000009313226
43,0,156109.65,0.0,11403654.53,0,-114433.65,1.862645149230957e-09
42,0,29202.72,0.0,1645021.37,0,12473.279999999999,-2.3283064365386963e-10
14,0,17073.91,0.0,163100.32,0,-5738.91,0.0
37,0,200797.83,0.0,2643467.34,0,-159121.83,0.0
14,0,311417.25,0.0,311417.25,0,-310691.25,0.0
44,0,216379.74,0.0,4282648.67,0,-194365.74,0.0
18,1,21072.13,0.0,2535136.82,0,20603.87,-116650.89000000013
19,0,49888.08,512676.49,477666.22,0,-0.009999999951105565,-427778.13999999996
69,1,271731.05,0.0,-1.0,1,0.0,271731.05
35,0,138817.16,0.0,329803.65,0,-97141.16,0.0
21,0,49320.69,0.0,1715895.78,0,-18284.690000000002,0.010000000009313226
42,0,208230.76,0.0,208230.76,0,-207955.76,0.0
43,0,512387.09,0.0,1748966.59,0,-470711.09,0.0
36,0,229333.19,0.0,567989.73,0,-187657.19,-95429.79999999999
14,0,282893.48,0.0,943936.45,0,-258371.47999999998,-415237.01
37,1,2918718.38,0.0,2971318.3,0,-2894951.38,0.01000000024214387
13,0,442052.79,861662.1,3004496.3,0,-1.1641532182693481e-10,0.0
36,0,89733.3,0.0,1970320.66,0,-79698.3,2.3283064365386963e-10
44,0,162693.07,0.0,1340070.46,0,-121017.07,0.0
37,0,405403.97,0.0,405403.97,0,-383067.97,0.0
44,0,155350.01,0.0,7814912.55,0,-155103.01,0.009999999776482582
44,0,255118.05,0.0,3824838.46,0,-204953.05,0.009999999776482582
16,1,14339.02,0.0,408425.69,0,-14233.02,109389.95000000001
43,0,173570.48,0.0,4071503.49,0,-131894.48,-0.01000000024214387
33,1,845438.89,0.0,6731213.78,0,-834968.89,-9.313225746154785e-10
42,0,280754.63,0.0,2054163.24,0,-271871.63,-0.010000000009313226
44,0,42572.96,0.0,127350.33,0,-28833.19,-1.4551915228366852e-11
13,0,293360.87,0.0,850554.83,0,-251684.87,0.0
41,0,178446.47,0.0,457437.23,0,-136770.47,-0.010000000009313226
8,0,43092.0,0.0,1158662.9,1,0.0,-454929.1599999999
23,1,1252642.54,0.0,4280179.93,0,-1210966.54,0.0
42,1,1374488.07,0.0,1608250.71,0,-1324498.07,0.010000000009313226
41,0,202186.53,0.0,4493581.88,0,-160510.53,0.0
38,0,476142.67,0.0,476142.67,0,-414721.67,0.0
10,0,39690.37,0.0,3287544.65,0,1985.6299999999974,-641450.9899999998
7,1,164.0,0.0,-1.0,1,0.0,164.0
19,0,46896.48,727499.24,188595.26,0,0.0,-62267.41
14,0,60665.15,0.0,1108018.27,0,-18989.15,-314418.86
44,0,35567.68,0.0,836495.79,0,-15460.68,0.0
19,0,406876.42,0.0,3476379.87,0,-365200.42,-797945.1700000004
11,0,139178.08,0.0,817844.52,0,-97502.07999999999,-1.1641532182693481e-10
7,1,452835.39,0.0,1640349.09,0,-148694.39,-595879.0100000001
11,0,71544.45,0.0,1114767.46,0,-29868.449999999997,0.010000000009313226
18,0,440283.26,0.0,2086067.03,0,-398607.26,-278552.42999999993
36,0,686403.73,0.0,686403.73,0,-658916.73,0.0
10,0,148849.41,0.0,354667.8,0,-97637.41,-205818.38999999998
7,1,563689.92,0.0,1488576.94,0,-540881.5800000001,-924887.0199999999
5,0,60726.57,0.0,13071229.35,1,0.0,0.0
43,0,350789.59,0.0,9135798.34,1,0.0,0.0
