step;type_id;amount;nameOrig;oldbalanceOrg;newbalanceOrig;nameDest;oldbalanceDest;newbalanceDest;isFraud;isFlaggedFraud
33;3;9728.48;C1917270768;72811.0;63082.52;M92704613;0.0;0.0;0;0
13;1;31084.67;C764448412;16880623.81;16911708.47;C2116179610;646251.42;615166.76;0;0
36;3;7667.23;C858439848;14293.0;6625.77;M1010556731;0.0;0.0;0;0
19;1;68322.81;C701759203;112790.0;181112.81;C934005510;207579.38;197755.1;0;0
13;3;285.6;C1926480374;72190.77;71905.17;M1940574903;0.0;0.0;0;0
37;4;291221.37;C1920259248;0.0;0.0;C1570573927;4273335.17;4644825.93;0;0
38;3;6697.2;C2090116979;154705.35;148008.15;M1140482362;0.0;0.0;0;0
37;3;37813.63;C78612535;31985.0;0.0;M94730857;0.0;0.0;0;0
47;3;11925.19;C990732827;44882.0;32956.81;M2141192105;0.0;0.0;0;0
12;1;99333.24;C121425637;6463409.88;6562743.12;C2015848532;403570.16;230590.59;0;0
14;1;282024.52;C23878781;2202405.86;2484430.38;C137728758;1907059.44;1625034.93;0;0
34;3;8753.17;C814062256;0.0;0.0;M658819031;0.0;0.0;0;0
36;2;40552.01;C1741040137;0.0;0.0;C1346807560;467727.03;508279.04;0;0
42;1;82105.21;C878506686;4605.0;86710.21;C1563563308;0.0;0.0;0;0
18;2;118719.57;C231522881;0.0;0.0;C952844861;134869.55;253589.11;0;0
37;2;293978.73;C325192919;0.0;0.0;C2090522627;778336.59;1072315.32;0;0
44;1;300177.54;C1238419416;9207273.98;9507451.52;C459921716;1279204.5;979026.96;0;0
18;2;278596.78;C1795421098;50090.69;0.0;C2009959757;1539989.53;2142713.66;0;0
42;1;256809.43;C1706741518;12231760.89;12488570.33;C95863363;354515.26;97705.83;0;0
45;4;315314.66;C1029885427;0.0;0.0;C1706242592;399150.92;791570.95;0;0
39;3;15011.53;C171495227;0.0;0.0;M411956444;0.0;0.0;0;0
8;2;85467.48;C77957089;70462.0;0.0;C931482420;0.0;85467.48;0;0
14;3;6813.23;C743461073;0.0;0.0;M446694004;0.0;0.0;0;0
16;2;223675.08;C1842677014;0.0;0.0;C584381742;304742.48;479005.81;0;0
42;1;288869.11;C176091701;1681.0;290550.11;C471450373;3961586.48;3672717.37;0;0
17;1;123037.24;C112071663;16434682.35;16557719.59;C1660090994;3121114.44;2998077.2;0;0
6;3;7993.75;C760822614;11643.58;3649.83;M40514511;0.0;0.0;0;0
20;3;4858.69;C699315783;240388.74;235530.05;M777198557;0.0;0.0;0;0
16;1;74506.57;C1983636195;5485902.87;5560409.44;C713544719;455504.2;380997.63;0;0
39;2;231248.62;C581731177;620965.0;389716.38;C1297767406;76599.71;307848.32;0;0
37;3;10482.46;C1662881681;96899.56;86417.1;M437024988;0.0;0.0;0;0
93;3;18876.58;C299036592;0.0;0.0;M307962932;0.0;0.0;0;0
14;2;519232.31;C1272243672;240624.0;0.0;C1742634788;10312.0;438758.56;0;0
43;2;100978.67;C1976512954;103144.0;2165.33;C496922881;1023355.45;1124334.12;0;0
40;3;13668.68;C1861783320;49508.0;35839.32;M1414184084;0.0;0.0;0;0
42;3;346.29;C1661808844;0.0;0.0;M53033961;0.0;0.0;0;0
9;2;123833.95;C1424436957;11027.0;0.0;C1566246889;0.0;238679.78;0;0
8;2;233756.17;C1844703147;10952.0;0.0;C1657769946;1633153.83;1521417.19;0;0
10;1;388922.9;C130785888;4580855.24;4969778.14;C1838584624;12818477.25;11913293.28;0;0
38;3;10569.84;C1595095183;2524.0;0.0;M1275395200;0.0;0.0;0;0
37;3;13034.81;C892496856;222273.91;209239.1;M1089835467;0.0;0.0;0;0
17;1;248084.12;C91198950;28772.0;276856.12;C1389012378;38784.99;0.0;0;0
37;3;9166.09;C1084908371;0.0;0.0;M582602543;0.0;0.0;0;0
35;1;260101.45;C2141980068;17012313.53;17272414.98;C1167066016;2983630.3;2623477.83;0;0
15;3;22775.06;C1942318950;0.0;0.0;M1582046052;0.0;0.0;0;0
18;2;3891.88;C3605503;41132.0;37240.12;C569299773;1388739.01;1392630.89;0;0
18;4;130148.74;C254716683;52557.0;0.0;C221373122;0.0;28594.92;0;0
22;5;24220.97;C279775784;117731.49;93510.53;C663548282;2665810.39;2690031.36;0;0
12;3;17443.42;C2127975430;0.0;0.0;M1400071597;0.0;0.0;0;0
19;2;49888.08;C1800115453;562564.56;512676.49;C90928434;0.0;477666.22;0;0
40;3;7725.78;C41475928;268303.0;260577.22;M1194747163;0.0;0.0;0;0
14;1;70204.88;C2027834130;3985646.27;4055851.15;C794456028;638175.44;567970.56;0;0
33;2;151842.15;C187655254;2205.68;0.0;C1686555884;5570382.19;5722224.34;0;0
37;1;71998.59;C1379454198;224815.0;296813.59;C1614436687;1126535.71;1054537.12;0;0
9;2;256587.63;C1696107731;0.0;0.0;C793305966;2517287.63;2700248.61;0;0
40;2;27426.07;C211171602;0.0;0.0;C1211562886;179296.94;206723.01;0;0
44;2;55623.71;C1091565785;39585.62;0.0;C1619481945;490294.49;545918.19;0;0
15;1;226393.39;C1655505218;8650379.27;8876772.66;C1827786059;3776984.36;3550590.96;0;0
39;3;9129.59;C325696386;233471.01;224341.42;M1483603635;0.0;0.0;0;0
39;1;86392.96;C1704009897;14675006.71;14761399.67;C461400075;387235.26;300842.3;0;0
19;4;182479.71;C1481800996;0.0;0.0;C1329844664;513943.75;1060245.16;0;0
42;3;16119.97;C779653311;83429.94;67309.97;M960664244;0.0;0.0;0;0
15;1;260819.67;C1063976765;23262.0;284081.67;C1937764675;28820.27;0.0;0;0
15;1;764246.28;C1551005730;894.0;765140.28;C1987752935;29213.0;339552.11;0;0
15;3;13243.27;C1210115720;88920.53;75677.25;M1374706646;0.0;0.0;0;0
14;3;8798.05;C932245401;71585.0;62786.95;M1519870467;0.0;0.0;0;0
9;2;98277.11;C1447400877;186.0;0.0;C435265417;61627.51;330956.69;0;0
18;2;141466.84;C880398457;0.0;0.0;C778507995;2975492.41;3116959.25;0;0
37;2;276618.08;C49515472;119.0;0.0;C906314725;5313167.14;5589785.22;0;0
13;3;7230.99;C1344023524;1791.0;0.0;M1391352235;0.0;0.0;0;0
16;1;359715.05;C835655334;66891.95;426606.99;C589464091;1537694.77;1177979.72;0;0
39;4;53595.84;C670206248;21728.0;0.0;C1659870249;946043.27;999639.11;0;0
42;2;190468.65;C1752034644;89597.0;0.0;C241059862;275357.14;465825.79;0;0
23;3;3435.59;C1694394102;52716.0;49280.41;M1746626877;0.0;0.0;0;0
37;2;152345.15;C385323854;0.0;0.0;C1797313991;269787.99;422133.14;0;0
1;3;5111.72;C975354582;57643.02;52531.3;M1454366618;0.0;0.0;0;0
43;2;132667.63;C1586478843;176203.26;43535.62;C2040698672;554806.2;687473.83;0;0
15;2;269111.91;C1719782409;0.0;0.0;C239786772;1110660.09;1379772.0;0;0
45;1;238508.66;C1750180753;1418216.53;1656725.18;C1169646892;3459500.77;3220992.12;0;0
23;1;154514.46;C1685530283;1573034.93;1727549.39;C1676363352;547497.93;392983.46;0;0
10;3;22188.11;C1950314269;305416.9;283228.79;M1326710119;0.0;0.0;0;0
45;3;6617.9;C1230738484;0.0;0.0;M1328966754;0.0;0.0;0;0
33;3;28658.72;C1237545020;0.0;0.0;M428946036;0.0;0.0;0;0
10;1;58503.8;C1222463119;6251495.18;6309998.99;C574029578;95484.89;36981.09;0;0
19;1;284989.44;C1550794841;9657.0;294646.44;C101952479;0.0;0.0;0;0
12;3;96.22;C1632065052;0.0;0.0;M12309541;0.0;0.0;0;0
42;4;702395.42;C469470871;510023.0;0.0;C546235765;70295.68;772691.1;0;0
18;3;20741.03;C1229194572;233611.0;212869.97;M293113506;0.0;0.0;0;0
40;1;110962.4;C1445093375;4718733.34;4829695.74;C1111188075;283554.52;379924.69;0;0
13;5;7610.45;C602580212;0.0;0.0;C529632678;905546.69;1762574.81;0;0
19;3;27361.14;C952463323;456189.69;428828.54;M165677058;0.0;0.0;0;0
10;2;154878.1;C1190641460;0.0;0.0;C1324196239;2628056.73;2782934.84;0;0
19;4;96250.04;C227919845;0.0;0.0;C1864534943;2026241.13;2122491.16;0;0
42;2;124517.65;C843091427;5233.0;0.0;C1015594741;1581479.89;1705997.54;0;0
18;1;201850.82;C1732791585;7979154.47;8181005.29;C1013331488;1900957.72;1699106.9;0;0
17;1;242483.83;C922262975;270732.49;513216.33;C2111139514;4832864.61;4590380.78;0;0
45;4;79916.46;C1493808050;0.0;0.0;C1274939750;237246.66;317163.12;0;0
94;2;128162.98;C1215140731;506072.0;377909.02;C220751692;52524.45;180687.43;0;0
21;3;27329.39;C1307178894;0.0;0.0;M54154340;0.0;0.0;0;0
18;2;42528.01;C124761621;0.0;0.0;C34449369;1208238.48;1250766.49;0;0
35;3;18045.28;C621302432;379669.71;361624.43;M227665871;0.0;0.0;0;0
16;4;791431.8;C2032870822;0.0;0.0;C1100584947;2412242.77;3268432.41;0;0
36;2;193373.08;C120327817;0.0;0.0;C437789159;717569.7;982474.64;0;0
44;3;8745.57;C1697950444;0.0;0.0;M1813350759;0.0;0.0;0;0
14;3;4492.72;C953752641;156042.12;151549.4;M186748847;0.0;0.0;0;0
37;2;23243.56;C1071225994;34357.0;11113.44;C1154424040;112632.5;135876.06;0;0
21;3;5975.2;C321915864;11518.13;5542.93;M224882408;0.0;0.0;0;0
9;1;102578.39;C1040129681;683192.09;785770.47;C731253803;806975.52;704397.14;0;0
37;2;398436.07;C1713620934;10731.0;0.0;C188633062;3140788.83;3539224.89;0;0
44;3;1013.38;C904853665;0.0;0.0;M1487321073;0.0;0.0;0;0
18;2;542520.91;C692472748;0.0;0.0;C822402960;570504.04;2296939.82;0;0
43;2;11727.63;C2096006775;251155.0;239427.37;C245641334;0.0;11727.63;0;0
17;1;60022.6;C183834024;4536842.83;4596865.43;C519830136;449764.03;389741.43;0;0
36;2;222019.2;C1263763815;49603.0;0.0;C1722883468;2402129.18;2624148.38;0;0
10;1;93931.62;C1810554488;11418090.87;11512022.49;C1453584220;277059.68;183128.06;0;0
17;1;44896.11;C501016576;0.0;44896.11;C1895787281;1889385.31;1844489.19;0;0
18;3;5706.58;C1816094015;32194.0;26487.42;M1495620123;0.0;0.0;0;0
16;3;9914.04;C984449059;49712.0;39797.96;M1009138769;0.0;0.0;0;0
42;1;154603.44;C1923560034;5232413.83;5387017.27;C294285423;224349.96;69746.52;0;0
18;1;13072.72;C1675702862;8684651.5;8697724.22;C2081527003;279573.62;306192.88;0;0
15;4;1818678.02;C601789966;0.0;0.0;C183266866;9047160.28;10865838.31;0;0
38;1;291308.84;C1552307023;13693972.35;13985281.19;C1333458035;4839581.26;4548272.43;0;0
36;2;273053.92;C1158491297;0.0;0.0;C221745814;1107741.54;1380795.46;0;0
43;1;36123.43;C222565930;9344812.75;9380936.18;C598289138;747792.45;711669.02;0;0
8;1;81063.81;C2009511331;7355088.07;7436151.88;C310976964;156760.0;183041.94;0;0
10;3;17968.49;C1900375435;11163.0;0.0;M454286291;0.0;0.0;0;0
94;2;300748.22;C742049273;1873.0;0.0;C470400092;447820.06;748568.28;0;0
33;3;2926.05;C1960573512;9079.0;6152.95;M583544325;0.0;0.0;0;0
37;1;76532.01;C2110772937;4266283.39;4342815.4;C1179657891;95830.45;19298.45;0;0
44;3;9496.34;C207103923;183451.91;173955.57;M594146356;0.0;0.0;0;0
35;2;34621.2;C1191445344;0.0;0.0;C1119978813;129355.36;163976.56;0;0
19;4;42564.92;C699399374;0.0;0.0;C66497191;11379853.2;11422418.13;0;0
43;2;26695.81;C1904979806;57526.3;30830.49;C283011489;272908.35;299604.16;0;0
22;3;10830.83;C15201724;800133.0;789302.17;M45939740;0.0;0.0;0;0
37;2;132379.51;C706856632;0.0;0.0;C1962881679;1682112.85;1814492.36;0;0
13;3;9155.66;C1623232927;523391.19;514235.53;M2018854844;0.0;0.0;0;0
17;1;207727.35;C623147487;35339.0;243066.35;C1956210717;0.0;0.0;0;0
15;3;31626.37;C1494146788;91275.31;59648.95;M864611239;0.0;0.0;0;0
40;1;28048.77;C1441650359;101747.0;129795.77;C1768139967;323838.08;295789.32;0;0
17;1;80308.55;C465275692;13072762.45;13153071.0;C105764637;777397.85;697089.31;0;0
38;2;103473.44;C1578393945;208.0;0.0;C1070588072;397301.5;500774.94;0;0
19;1;201949.14;C806429031;187098.59;389047.73;C1416404751;0.0;0.0;0;0
47;1;246057.32;C1058535999;3758122.38;4004179.7;C658759267;479162.85;233105.53;0;0
8;2;107713.97;C1273317022;0.0;0.0;C459172227;1939148.19;2591462.11;0;0
15;2;281048.21;C187845339;21759.0;0.0;C716156478;2861407.67;3137725.9;0;0
43;2;543143.95;C383420928;0.0;0.0;C1757252775;7230437.9;7773581.85;0;0
45;3;2682.08;C298642490;0.0;0.0;M159379057;0.0;0.0;0;0
46;3;6267.46;C717855309;51539.0;45271.54;M622972212;0.0;0.0;0;0
17;1;43815.56;C828170666;16524996.74;16568812.3;C1101174554;2493975.18;2450159.62;0;0
40;3;1892.88;C465048964;340615.42;338722.53;M86415844;0.0;0.0;0;0
47;3;2307.99;C123997590;92976.09;90668.09;M164347392;0.0;0.0;0;0
12;2;240351.78;C1791471692;8768.0;0.0;C1121193945;153.0;1058109.71;0;0
18;2;53006.82;C1880036859;20857.0;0.0;C1156098317;0.0;57001.51;0;0
18;2;125576.72;C674849201;49761.0;0.0;C638661471;1605890.75;1731467.47;0;0
36;2;305291.85;C1912955550;0.0;0.0;C1935297628;1130635.21;1435927.06;0;0
19;2;71017.78;C110935418;109572.53;38554.76;C1925133434;582878.48;653896.25;0;0
43;1;20474.72;C202981443;864.0;21338.72;C1261158092;954146.24;933671.52;0;0
17;1;22662.1;C1800300823;164235.36;186897.46;C1638543071;3731312.64;3534616.06;0;0
43;3;9291.98;C2103333914;0.0;0.0;M82288000;0.0;0.0;0;0
11;3;13890.4;C958961026;0.0;0.0;M170293026;0.0;0.0;0;0
13;2;145478.7;C724200648;0.0;0.0;C1805162633;267033.26;669684.94;0;0
34;2;398426.45;C749190951;14743.0;0.0;C190196418;1527311.84;3368748.65;0;0
43;1;286002.53;C1950088036;11177.0;297179.53;C2020568924;0.0;0.0;0;0
43;1;24435.23;C671568677;49843.0;74278.23;C1123423510;10887.0;0.0;0;0
16;2;90275.67;C1533846711;0.0;0.0;C1527944640;4914483.3;4859886.98;0;0
10;2;107004.19;C432779293;149549.0;42544.81;C669419693;5619264.15;5726268.34;0;0
16;2;206492.87;C1848187975;0.0;0.0;C1380798370;436534.19;343502.61;0;0
94;2;129497.84;C428341777;0.0;0.0;C1739386818;212097.26;341595.11;0;0
20;2;78938.02;C781446254;6539.0;0.0;C566423979;326659.7;405597.71;0;0
37;3;935.65;C879026922;0.0;0.0;M586854805;0.0;0.0;0;0
20;2;153085.85;C376462720;100759.7;0.0;C1751353652;1371575.48;1524661.33;0;0
36;3;8509.64;C673445758;0.0;0.0;M1200221905;0.0;0.0;0;0
39;1;187065.23;C1745131903;79557.0;266622.23;C1851185418;0.0;0.0;0;0
94;3;28246.04;C1846367372;0.0;0.0;M801369314;0.0;0.0;0;0
43;3;10184.92;C69661808;0.0;0.0;M1041729983;0.0;0.0;0;0
8;3;11565.25;C1958578507;53646.15;42080.9;M1970426845;0.0;0.0;0;0
22;3;21714.44;C145217662;0.0;0.0;M285444615;0.0;0.0;0;0
15;2;228768.92;C1417698292;16275.0;0.0;C1621697580;21037.0;577460.27;0;0
44;2;18007.53;C1138610685;0.0;0.0;C1292966728;4425339.23;4443346.76;0;0
18;2;158732.48;C1046752321;0.0;0.0;C1600961337;1230323.77;1361936.4;0;0
20;2;166174.86;C167718393;6420.0;0.0;C1143806095;306702.9;472877.76;0;0
19;2;250480.54;C1873927088;0.0;0.0;C1935757345;481832.7;732313.25;0;0
36;2;425146.45;C944200366;20831.0;0.0;C1241261398;5606159.18;6031305.63;0;0
37;2;325670.34;C1890462203;31346.0;0.0;C155927899;164616.18;716429.78;0;0
36;1;95410.35;C700963028;12962072.37;13057482.71;C1923642499;487863.26;392452.92;0;0
43;1;316788.49;C1120705739;4877403.78;5194192.27;C804533723;972634.85;1086867.4;0;0
33;2;316503.18;C676898380;183641.0;0.0;C1780254892;170406.39;486909.56;0;0
9;2;99305.38;C1960336310;6841.0;0.0;C1459757869;5496339.48;7649505.24;0;0
37;1;426075.37;C1135204764;31659.0;457734.37;C8419048;933518.6;507443.23;0;0
13;2;195210.04;C586125452;0.0;0.0;C1814361629;4965713.19;5160923.23;0;0
9;3;29913.08;C1128506406;412170.0;382256.92;M607903710;0.0;0.0;0;0
19;4;545155.84;C1511213447;60668.0;0.0;C748441510;57165.0;6055103.67;0;0
22;1;210220.59;C209154254;15012.0;225232.59;C1104430012;659850.42;449629.83;0;0
43;2;82184.17;C949399626;0.0;0.0;C1922817002;717515.37;1023199.0;0;0
24;2;383629.83;C460026070;52545.25;0.0;C1883240995;1373911.18;1757541.0;0;0
34;2;275056.88;C1513877959;0.0;0.0;C861958315;6972675.27;7796777.63;0;0
36;3;2234.83;C368321213;82827.27;80592.44;M1455802435;0.0;0.0;0;0
39;2;114449.92;C154771393;20698.0;0.0;C1092649991;368780.5;483230.42;0;0
1;3;9805.46;C480184864;0.0;0.0;M1433956626;0.0;0.0;0;0
23;3;6985.47;C1174076051;50118.0;43132.53;M276930512;0.0;0.0;0;0
36;2;489848.3;C2136462638;153967.0;0.0;C1050815917;0.0;489848.3;0;0
10;1;111647.63;C412519392;8078.0;119725.63;C870778014;732758.84;880443.95;0;0
13;2;214647.98;C1726080255;51624.0;0.0;C2011651961;9706179.05;9403823.96;0;0
18;4;400757.64;C1975847642;0.0;0.0;C729416303;643668.01;1024198.7;0;0
42;3;7618.94;C1820226042;0.0;0.0;M2009894710;0.0;0.0;0;0
11;2;199288.03;C1460408832;0.0;0.0;C1879307252;6473821.21;8289682.7;0;0
44;3;30647.06;C533544027;0.0;0.0;M931129379;0.0;0.0;0;0
12;2;258647.69;C1337894100;0.0;0.0;C1192714065;1730864.16;1932621.62;0;0
10;1;210368.59;C1796589774;92.0;210460.59;C1768000328;19725.0;0.0;0;0
14;2;102527.94;C821083331;5770.0;0.0;C58150170;10363573.7;10466101.64;0;0
15;2;495823.32;C112494516;50107.0;0.0;C974485162;820965.21;1316788.53;0;0
10;3;5532.11;C1226640373;0.0;0.0;M2128443223;0.0;0.0;0;0
35;1;309837.02;C394263837;5890503.61;6200340.63;C968882591;499593.93;189756.91;0;0
4;1;95655.86;C1518022811;2447820.23;2543476.08;C214187874;99603.15;3947.29;0;0
39;3;17917.65;C1538161923;11609.0;0.0;M1745100681;0.0;0.0;0;0
17;2;97821.51;C1197120492;206364.0;108542.49;C1568329822;0.0;97821.51;0;0
37;2;405403.97;C297612269;22336.0;0.0;C1675087243;0.0;405403.97;0;0
11;2;432795.24;C267873893;0.0;0.0;C471450373;1880613.35;2313408.59;0;0
18;1;120706.47;C1290408574;1496400.34;1617106.8;C159192228;304924.1;417247.48;0;0
18;2;222867.84;C685725512;52561.0;0.0;C98783267;8076.0;140409.26;0;0
35;1;683135.25;C313105201;4047923.36;4731058.6;C1862756483;1783396.53;580800.82;0;0
45;3;3532.85;C292031115;597538.0;594005.15;M1222567860;0.0;0.0;0;0
46;2;141014.55;C2125432784;6617.32;0.0;C2129901484;5067563.38;5208577.93;0;0
14;1;352501.38;C2019434537;107929.0;460430.38;C2065787664;0.0;507391.12;0;0
7;3;4536.17;C542325216;0.0;0.0;M1215195952;0.0;0.0;0;0
10;2;312952.26;C275213975;483786.79;170834.53;C753282599;1853225.76;2166178.02;0;0
18;5;6807.96;C1920987265;21516.0;14708.04;C922070210;2037379.79;2044187.75;0;0
16;3;9985.74;C2138454764;58743.0;48757.26;M1948584868;0.0;0.0;0;0
94;4;480789.93;C1450174591;0.0;0.0;C1596306253;2901591.65;3382381.57;0;0
20;3;548.97;C1303281893;0.0;0.0;M58948236;0.0;0.0;0;0
36;2;153532.77;C642321540;132422.36;0.0;C828577557;534893.09;688425.86;0;0
36;1;174304.99;C661197736;10863739.84;11038044.83;C1864238657;2063990.62;1889685.63;0;0
34;2;74969.7;C1328565652;414433.0;339463.3;C1505088110;1965651.62;2040621.32;0;0
8;3;1826.96;C712903570;21853.0;20026.04;M1899931939;0.0;0.0;0;0
40;2;274129.76;C1719919813;0.0;0.0;C1109807309;297084.54;571214.3;0;0
19;2;295239.08;C1708521966;1666.0;0.0;C1191364717;3312618.97;3612449.03;0;0
17;1;343465.09;C164965458;1679775.26;2023240.34;C12906602;996809.93;653344.84;0;0
13;2;394597.11;C207719315;55191.0;0.0;C2062114867;14402965.33;14797562.44;0;0
16;3;24112.73;C1901626052;224389.52;200276.78;M1903625421;0.0;0.0;0;0
44;1;60848.24;C1489710141;397142.0;457990.24;C704610313;11904.85;0.0;0;0
42;1;67128.71;C45422835;2594410.58;2661539.29;C1803536442;345322.71;278193.99;0;0
11;1;253133.07;C187393815;1280158.88;1533291.95;C1778300121;7154378.93;7392850.64;0;0
36;2;176321.27;C1177203857;0.0;0.0;C634242800;535195.06;711516.33;0;0
13;2;147442.94;C207527187;155766.0;8323.06;C929452805;3059932.83;3207375.76;0;0
42;2;123511.26;C2061890223;0.0;0.0;C81666615;1506474.95;1629986.21;0;0
40;1;175887.64;C1007736351;20332011.42;20507899.06;C326139315;2723800.86;2547913.22;0;0
5;3;462.23;C439636632;4074.0;3611.77;M1255708407;0.0;0.0;0;0
94;1;83638.55;C1688726188;850615.96;934254.51;C1013933993;198309.1;114670.54;0;0
9;4;988053.12;C2031687622;0.0;0.0;C991363637;13300485.56;14288538.69;0;0
38;2;391670.02;C2126669172;0.0;0.0;C684248608;1039847.17;1431517.19;0;0
20;1;173805.06;C1603925949;3513971.44;3687776.49;C1160708664;892820.93;719015.87;0;0
38;3;26759.12;C440603164;6069.0;0.0;M1905098191;0.0;0.0;0;0
38;4;517358.46;C1160695255;11163.0;0.0;C1533171902;2297286.31;2814644.76;0;0
20;4;281401.35;C712364993;0.0;0.0;C403706220;451701.65;733103.0;0;0
21;1;271849.14;C677379569;4174727.95;4446577.09;C763877378;3636514.72;3364665.57;0;0
42;1;379827.59;C1580818527;220.0;380047.59;C202225548;577786.04;197958.45;0;0
20;1;365066.21;C743921923;5859418.58;6224484.79;C231206010;1248402.0;883335.79;0;0
38;2;35225.3;C114036316;0.0;0.0;C980380973;7337345.04;7372570.34;0;0
38;3;20640.87;C1900698017;0.0;0.0;M1165782;0.0;0.0;0;0
15;4;704553.81;C568790294;52930.0;0.0;C231360598;0.0;704553.81;0;0
12;1;309548.79;C1300559042;756.0;310304.79;C1592777184;824.34;0.0;0;0
38;3;2701.16;C1268655309;0.0;0.0;M748432103;0.0;0.0;0;0
41;1;195994.46;C385599654;3055168.89;3251163.35;C1764314406;715445.45;519450.99;0;0
21;3;9502.44;C1287277819;0.0;0.0;M1783312219;0.0;0.0;0;0
10;3;14597.48;C953243324;6066.0;0.0;M1364520645;0.0;0.0;0;0
43;3;8649.0;C1270627028;0.0;0.0;M579348287;0.0;0.0;0;0
16;3;10079.2;C1586465114;3508.0;0.0;M1997876962;0.0;0.0;0;0
14;2;112800.96;C1280184157;0.0;0.0;C2123455914;23617879.72;23605235.61;0;0
36;3;37955.1;C456565085;5026.0;0.0;M1958760650;0.0;0.0;0;0
36;1;105568.09;C787674912;77744.0;183312.09;C1232408643;1184896.91;1079328.81;0;0
42;3;12903.28;C487876661;0.0;0.0;M1195411747;0.0;0.0;0;0
36;2;82017.59;C1843208168;65495.0;0.0;C1517089349;0.0;82017.59;0;0
10;1;198109.45;C928635100;289350.1;487459.55;C2116955517;238848.5;40739.05;0;0
48;3;5379.53;C654944932;19840.0;14460.47;M731785038;0.0;0.0;0;0
42;1;186609.4;C1316612972;0.0;186609.4;C654054040;1696100.74;1509491.34;0;0
13;3;9286.59;C533249543;193.0;0.0;M1110267037;0.0;0.0;0;0
46;2;137764.79;C1286305998;42003.0;0.0;C1120907712;0.0;137764.79;0;0
14;1;384852.54;C442335317;6187192.81;6572045.35;C1484254388;761887.0;567027.93;0;0
14;1;333380.17;C1581819805;1519927.76;1853307.94;C662574894;458901.17;125521.0;0;0
10;2;498880.5;C1221387038;18697.0;0.0;C429996148;113160.1;55702.71;0;0
33;2;124827.82;C520146914;924.0;0.0;C234020539;160475.44;285303.26;0;0
44;2;237813.74;C1585323393;0.0;0.0;C2013790726;1561813.46;1799627.19;0;0
40;2;101645.82;C29438905;159534.0;57888.18;C1610634120;0.0;101645.82;0;0
15;2;194389.61;C1289030288;22267.0;0.0;C1889885890;662391.49;856781.1;0;0
15;3;5263.11;C2085095540;72269.6;67006.49;M2116500594;0.0;0.0;0;0
14;4;147729.56;C993653119;11628.0;0.0;C9383664;2642241.05;2927336.13;0;0
11;1;87114.03;C1791757209;3086.0;90200.03;C1685866985;237646.35;150532.32;0;0
38;2;125564.63;C967700;0.0;0.0;C1274395821;4165912.5;4291477.13;0;0
15;2;201167.58;C63688882;980118.42;778950.84;C1601603072;1418728.38;2200441.73;0;0
20;2;158484.67;C1256541743;2008.0;0.0;C1564045599;3742256.63;3881801.47;0;0
18;4;344354.1;C465406594;22341.0;0.0;C754752605;19867.0;20817.54;0;0
42;2;22207.46;C165753940;0.0;0.0;C2096869389;580905.56;603113.02;0;0
42;2;209547.68;C665903898;0.0;0.0;C1290856706;10617420.95;10826968.62;0;0
36;4;314826.5;C1315937385;0.0;0.0;C2125071302;8595906.6;8910733.1;0;0
17;4;831997.03;C1062351178;37721.25;0.0;C1438354844;7029192.27;7861189.3;0;0
37;2;38954.1;C48753251;0.0;0.0;C1071702149;815013.81;853967.91;0;0
36;3;16490.03;C1063272813;12451.0;0.0;M1376160988;0.0;0.0;0;0
43;2;152915.77;C1719116687;21015.0;0.0;C158565394;0.0;152915.77;0;0
35;3;14875.53;C2009527929;153.87;0.0;M1683776607;0.0;0.0;0;0
43;1;52749.44;C1898038397;153072.0;205821.44;C1397118823;313303.37;260553.93;0;0
18;1;92826.53;C1945077140;909767.06;1002593.59;C1561140816;2487481.33;2393021.79;0;0
48;2;50565.18;C1241381312;0.0;0.0;C768211418;338999.86;389565.03;0;0
42;1;438912.55;C666545248;1410469.22;1849381.77;C1334822402;786321.81;347409.26;0;0
44;2;35548.15;C1040536020;0.0;0.0;C11443850;254379.73;289927.88;0;0
34;3;32121.59;C1949303498;63048.0;30926.41;M2012508930;0.0;0.0;0;0
19;2;109663.43;C881826691;498.0;0.0;C1995800475;281695.39;391358.82;0;0
35;4;545533.18;C1266572915;0.0;0.0;C1838811978;547471.46;1093004.65;0;0
37;3;17036.11;C2006958138;59751.95;42715.84;M616036197;0.0;0.0;0;0
18;2;290264.4;C404944463;0.0;0.0;C1135870515;1106927.11;1453422.97;0;0
15;2;39884.07;C623114612;21258.0;0.0;C2031694072;165371.09;0.0;0;0
43;1;147189.97;C1042528212;5705.0;152894.97;C150156549;362217.68;215027.71;0;0
37;3;50046.78;C466377837;66244.0;16197.22;M1880843041;0.0;0.0;0;0
16;1;84246.68;C453680224;579953.54;664200.22;C1636194813;158245.72;278183.75;0;0
19;2;32466.34;C1047537516;49596.09;17129.76;C477919763;679050.0;711516.34;0;0
